Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
FLORITA,2022,2,CAGAYAN,LASAM,17.0,48.0,2.0,,,,,,,,,,
FLORITA,2022,Car,ABRA,LICUAN BAAY,1.0,4.0,1.0,,,,,,,,,,
FLORITA,2022,1,PANGASINAN,LINGAYEN,32.0,163.0,1.0,,,,,,,0.0,680,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,1,LA UNION,LUNA,304.0,1185.0,7.0,,,,,,,0.0,41400,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,Car,APAYAO,LUNA,17.0,58.0,2.0,,,,,,,,,,
FLORITA,2022,1,PANGASINAN,MABINI,4.0,4.0,1.0,,,,,,,0.0,1000,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,2,ISABELA,MACONACON,273.0,963.0,10.0,,,,,,,290.0,287897.5,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
FLORITA,2022,1,PANGASINAN,MALASIQUI,730.0,3763.0,10.0,,,,,,,,,,
FLORITA,2022,Car,ABRA,MALIBCONG,19.0,75.0,1.0,,,,,,,,,,
FLORITA,2022,1,PANGASINAN,MAPANDAN,19.0,95.0,2.0,,,,,,,0.0,11841.73,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,Ncr,NCR,MARIKINA,500.0,2000.0,4.0,,,,,,,0.0,289000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
FLORITA,2022,3,ZAMBALES,MASINLOC,124.0,437.0,6.0,,,,2.0,2.0,4.0,,,,
FLORITA,2022,1,ILOCOS SUR,NARVACAN,2.0,4.0,2.0,,,,,,,,,,
FLORITA,2022,2,ISABELA,PALANAN,14.0,49.0,3.0,,,,,,,,,,
FLORITA,2022,3,ZAMBALES,PALAUIG,16.0,52.0,1.0,,,,16.0,14.0,30.0,,,,
FLORITA,2022,2,CAGAYAN,PAMPLONA,51.0,109.0,6.0,,,,0.0,2.0,2.0,,,,
FLORITA,2022,1,ILOCOS NORTE,PAOAY,344.0,1312.0,15.0,,,,,,,,,,
FLORITA,2022,Ncr,NCR,PASAY CITY,3.0,15.0,1.0,,,,,,,,,,
FLORITA,2022,2,CAGAYAN,PEÑABLANCA,526.0,1732.0,13.0,,,,,,,,,,
FLORITA,2022,Car,ABRA,PEÑARRUBIA,10.0,31.0,2.0,,,,,,,12.0,39580,"['FAMILY FOOD PACK', 'FAMILY TENT']","['FAMILY FOOD PACK', 'SHELTER KIT']"
FLORITA,2022,2,CAGAYAN,PIAT,9.0,28.0,2.0,,,,,,,,,,
FLORITA,2022,4A,RIZAL,PILILLA,2.0,10.0,2.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS NORTE,PINILI,231.0,787.0,12.0,,,,,,,314.0,732559.5,"['FAMILY KIT', 'HYGIENE KIT', 'NOT SPECIFIED']","['HYGIENE KIT', 'NOT SPECIFIED', 'OTHERS']"
FLORITA,2022,Car,KALINGA,PINUKPUK,1.0,1.0,1.0,1.0,0.0,0.0,,,,4.0,11899,"['AICS', 'FAMILY FOOD PACK']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
FLORITA,2022,Car,APAYAO,PUDTOL,233.0,897.0,4.0,,,,,,,232.0,157296,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FLORITA,2022,2,NUEVA VIZCAYA,QUEZON,3.0,10.0,1.0,,,,,,,,,,
FLORITA,2022,Ncr,NCR,QUEZON CITY,1513.0,5841.0,9.0,,,,,,,0.0,834632,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
FLORITA,2022,2,CAGAYAN,RIZAL,29.0,84.0,6.0,,,,0.0,2.0,2.0,,,,
FLORITA,2022,4A,RIZAL,RODRIGUEZ,233.0,1037.0,1.0,,,,,,,,,,
FLORITA,2022,1,LA UNION,ROSARIO,23.0,67.0,2.0,,,,,,,0.0,23743,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,Car,MOUNTAIN PROVINCE,SADANGA,12.0,55.0,1.0,,,,,,,0.0,6000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FLORITA,2022,Car,ABRA,SALLAPADAN,343.0,1121.0,3.0,,,,,,,,,,
FLORITA,2022,3,ZAMBALES,SAN ANTONIO,3.0,11.0,1.0,,,,,,,,,,
FLORITA,2022,1,PANGASINAN,SAN CARLOS,420.0,1729.0,15.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS SUR,SAN EMILIO,160.0,552.0,2.0,,,,,,,,,,
FLORITA,2022,1,LA UNION,SAN FERNANDO,21.0,78.0,5.0,,,,0.0,2.0,2.0,0.0,17639,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,2,ISABELA,SAN GUILLERMO,5.0,20.0,2.0,,,,,,,,,,
FLORITA,2022,2,ISABELA,SAN ISIDRO,2.0,6.0,1.0,,,,,,,,,,
FLORITA,2022,2,ISABELA,SAN MANUEL,15.0,54.0,1.0,,,,,,,,,,
FLORITA,2022,2,ISABELA,SAN MARIANO,15.0,42.0,4.0,,,,,,,,,,
FLORITA,2022,4A,RIZAL,SAN MATEO,123.0,467.0,2.0,,,,,,,100.0,60500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FLORITA,2022,3,ZAMBALES,SAN NARCISO,1.0,1.0,1.0,,,,2.0,0.0,2.0,,,,
FLORITA,2022,1,ILOCOS NORTE,SAN NICOLAS,339.0,1471.0,11.0,,,,,,,,,,
FLORITA,2022,2,ISABELA,SAN PABLO,334.0,1356.0,1.0,,,,,,,,,,
FLORITA,2022,Car,ABRA,SAN QUINTIN,23.0,85.0,1.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS SUR,SANTA,83.0,316.0,3.0,,,,,,,0.0,20000,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,2,CAGAYAN,SANTA ANA,43.0,171.0,6.0,,,,,,,,,,
FLORITA,2022,3,ZAMBALES,SANTA CRUZ,115.0,398.0,6.0,,,,,,,,,,
FLORITA,2022,Car,APAYAO,SANTA MARCELA,97.0,262.0,5.0,,,,,,,51.0,34578,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FLORITA,2022,2,ISABELA,SANTA MARIA,,,,,,,,,,1.0,10000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
FLORITA,2022,2,CAGAYAN,SANTA PRAXEDES,40.0,122.0,4.0,,,,,,,,,,
FLORITA,2022,2,CAGAYAN,SANTO NIÑO,23.0,74.0,1.0,1.0,0.0,0.0,,,,1.0,10000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
FLORITA,2022,2,ISABELA,SANTO TOMAS,43.0,160.0,4.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS NORTE,SARRAT,90.0,371.0,5.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS SUR,SINAIT,1.0,5.0,1.0,,,,0.0,2.0,2.0,,,,
FLORITA,2022,1,PANGASINAN,SISON,2.0,7.0,2.0,,,,0.0,4.0,4.0,0.0,820,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,2,CAGAYAN,SOLANA,30.0,106.0,6.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS SUR,SUYO,1.0,6.0,1.0,,,,,,,0.0,1000,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,Car,BENGUET,TUBA,8.0,29.0,1.0,,,,,,,,,,
FLORITA,2022,Car,ABRA,TUBO,26.0,83.0,1.0,,,,,,,,,,
FLORITA,2022,2,CAGAYAN,TUGUEGARAO CITY,622.0,2250.0,17.0,0.0,1.0,0.0,0.0,6.0,6.0,500.0,256000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FLORITA,2022,2,ISABELA,TUMAUINI,10.0,41.0,2.0,,,,,,,,,,
FLORITA,2022,Ncr,NCR,VALENZUELA,2.0,10.0,1.0,,,,,,,,,,
FLORITA,2022,1,ILOCOS SUR,VIGAN,12.0,52.0,2.0,,,,,,,0.0,4952,['NOT SPECIFIED'],['NOT SPECIFIED']
FLORITA,2022,Car,ABRA,VILLAVICIOSA,12.0,41.0,1.0,,,,,,,,,,
JENNY,2023,6,ILOILO,BALASAN,24.0,82.0,1.0,,,,0.0,23.0,24.0,0.0,9720,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JENNY,2023,2,BATANES,BASCO,1.0,1.0,1.0,,,,,,,0.0,783.93,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JENNY,2023,2,BATANES,ITBAYAT,6.0,20.0,2.0,,,,,,,6.0,3072,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JENNY,2023,6,AKLAN,NABAS,2.0,9.0,2.0,,,,0.0,2.0,2.0,,,,
JENNY,2023,2,BATANES,SABTANG,0.0,139.0,4.0,,,,,,,66.0,51739.38,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,QUEZON,AGDANGAN,32.0,95.0,2.0,,,,3.0,23.0,26.0,,,,
JOLINA,2021,4A,BATANGAS,AGONCILLO,99.0,456.0,13.0,,,,0.0,10.0,10.0,,,,
JOLINA,2021,4A,QUEZON,ALABAT,458.0,1514.0,19.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,ALAMINOS,27.0,110.0,7.0,,,,0.0,20.0,20.0,,,,
JOLINA,2021,4B,ROMBLON,ALCANTARA,6.0,20.0,2.0,,,,,,,,,,
JOLINA,2021,4A,BATANGAS,ALITAGTAG,77.0,277.0,11.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,ALMAGRO,148.0,647.0,14.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,ALMERIA,49.0,245.0,1.0,,,,2.0,3.0,5.0,,,,
JOLINA,2021,3,BULACAN,ANGAT,13.0,61.0,1.0,,,,,,,,,,
JOLINA,2021,4A,RIZAL,ANTIPOLO,1.0,8.0,1.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,ATIMONAN,153.0,454.0,14.0,,,,,,,,,,
JOLINA,2021,5,CAMARINES SUR,BAAO,67.0,251.0,1.0,,,,,,,,,,
JOLINA,2021,8,LEYTE,BABATNGON,12.0,48.0,1.0,,,,0.0,12.0,12.0,,,,
JOLINA,2021,4B,ORIENTAL MINDORO,BACO,15.0,50.0,1.0,,,,,,,1.0,1250,['RICE'],['FAMILY FOOD PACK']
JOLINA,2021,4A,CAVITE,BACOOR CITY,63.0,243.0,12.0,,,,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,BALANGIGA,4336.0,15921.0,1.0,,,,0.0,87.0,87.0,,,,
JOLINA,2021,8,EASTERN SAMAR,BALANGKAYAN,2991.0,11370.0,1.0,,,,,,,,,,
JOLINA,2021,4A,BATANGAS,BALAYAN,349.0,1422.0,15.0,,,,25.0,50.0,75.0,0.0,144306.4,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,BATANGAS,BALETE,86.0,371.0,3.0,,,,2.0,53.0,55.0,,,,
JOLINA,2021,3,BULACAN,BALIWAG,773.0,2706.0,2.0,,,,,,,,,,
JOLINA,2021,5,MASBATE,BALUD,,,,3.0,1.0,1.0,,,,,,,
JOLINA,2021,4B,ROMBLON,BANTON,39.0,115.0,3.0,,,,0.0,11.0,11.0,,,,
JOLINA,2021,4A,BATANGAS,BATANGAS CITY,267.0,1002.0,17.0,,,,1.0,4.0,5.0,0.0,2168900,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,BATANGAS,BATUAN,234.0,1043.0,21.0,,,,17.0,147.0,164.0,,,,
JOLINA,2021,5,MASBATE,BATUAN,307.0,1196.0,5.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,BAY,17.0,81.0,4.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,BILIRAN,13.0,36.0,1.0,,,,1.0,0.0,1.0,,,,
JOLINA,2021,4A,LAGUNA,BIÑAN,435.0,1820.0,16.0,,,,,,,0.0,1988976,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4B,MARINDUQUE,BOAC,634.0,2418.0,13.0,,,,0.0,557.0,557.0,495.0,135135,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,QUEZON,BUENAVISTA,63.0,235.0,7.0,,,,,,,,,,
JOLINA,2021,4B,MARINDUQUE,BUENAVISTA,602.0,2198.0,10.0,3.0,3.0,0.0,0.0,32.0,32.0,,,,
JOLINA,2021,8,LEYTE,BURAUEN,662.0,3285.0,7.0,,,,,,,,,,
JOLINA,2021,6,AKLAN,BURUANGA,2441.0,9738.0,7.0,,,,,,,,,,
JOLINA,2021,3,BULACAN,BUSTOS,172.0,664.0,4.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,CABUCGAYAN,184.0,658.0,6.0,,,,0.0,9.0,9.0,,,,
JOLINA,2021,4A,LAGUNA,CABUYAO CITY,74.0,296.0,6.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,CAIBIRAN,14.0,50.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,,,,
JOLINA,2021,4A,BATANGAS,CALACA CITY,548.0,2078.0,24.0,,,,40.0,86.0,126.0,0.0,210842,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,LAGUNA,CALAMBA CITY,548.0,2141.0,14.0,,,,,,,,,,
JOLINA,2021,4B,ORIENTAL MINDORO,CALAPAN,24.0,94.0,9.0,,,,0.0,9.0,9.0,,,,
JOLINA,2021,4A,BATANGAS,CALATAGAN,16.0,54.0,4.0,,,,0.0,1.0,1.0,,,,
JOLINA,2021,4A,QUEZON,CALAUAG,13.0,42.0,1.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,CALBAYOG,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,,,,
JOLINA,2021,8,SAMAR,CALBIGA,6988.0,34940.0,41.0,,,,,,,,,,
JOLINA,2021,Ncr,NCR,CALOOCAN CITY,1.0,5.0,1.0,,,,,,,,,,
JOLINA,2021,5,ALBAY,CAMALIG,681.0,2346.0,13.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,CANDELARIA,42.0,161.0,7.0,,,,,,,,,,
JOLINA,2021,4A,CAVITE,CARMONA,12.0,46.0,2.0,,,,,,,,,,
JOLINA,2021,5,MASBATE,CATAINGAN,18.0,89.0,3.0,,,,3.0,8.0,11.0,,,,
JOLINA,2021,4A,QUEZON,CATANAUAN,60.0,191.0,4.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,CATBALOGAN,3970.0,19850.0,38.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,CAVINTI,1.0,7.0,1.0,,,,0.0,1.0,1.0,,,,
JOLINA,2021,4A,CAVITE,CAVITE CITY,9.0,34.0,1.0,,,,,,,,,,
JOLINA,2021,5,MASBATE,CAWAYAN,92.0,337.0,7.0,2.0,0.0,0.0,4.0,18.0,22.0,,,,
JOLINA,2021,4B,ROMBLON,CORCUERA,88.0,314.0,8.0,,,,0.0,3.0,3.0,,,,
JOLINA,2021,4A,BATANGAS,CUENCA,288.0,1255.0,19.0,,,,1.0,196.0,197.0,,,,
JOLINA,2021,8,BILIRAN,CULABA,131.0,651.0,6.0,0.0,1.0,0.0,11.0,122.0,133.0,,,,
JOLINA,2021,6,ANTIQUE,CULASI,13.0,53.0,4.0,,,,0.0,2.0,2.0,0.0,7800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,5,ALBAY,DARAGA,20.0,71.0,1.0,,,,,,,,,,
JOLINA,2021,5,CAMARINES SUR,DEL GALLEGO,36.0,160.0,2.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,DOLORES,40.0,163.0,7.0,,,,0.0,14.0,14.0,,,,
JOLINA,2021,8,LEYTE,DULAG,126.0,504.0,2.0,,,,1.0,0.0,1.0,,,,
JOLINA,2021,5,MASBATE,ESPERANZA,16.0,47.0,3.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,FAMY,5.0,20.0,1.0,,,,,,,,,,
JOLINA,2021,4B,ROMBLON,FERROL,1.0,2.0,1.0,,,,,,,,,,
JOLINA,2021,4B,MARINDUQUE,GASAN,383.0,1258.0,9.0,,,,4.0,59.0,63.0,,,,
JOLINA,2021,4A,QUEZON,GENERAL LUNA,51.0,171.0,9.0,,,,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,GENERAL MACARTHUR,3284.0,14702.0,1.0,0.0,1.0,0.0,5.0,795.0,800.0,,,,
JOLINA,2021,4A,QUEZON,GENERAL NAKAR,14.0,52.0,1.0,,,,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,GIPORLOS,1964.0,7856.0,1.0,0.0,2.0,0.0,1.0,65.0,66.0,,,,
JOLINA,2021,4A,QUEZON,GUINAYANGAN,6.0,58.0,3.0,,,,0.0,1.0,1.0,,,,
JOLINA,2021,5,ALBAY,GUINOBATAN,472.0,1434.0,5.0,,,,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,GUIUAN,476.0,1885.0,1.0,,,,4.0,371.0,375.0,,,,
JOLINA,2021,4A,QUEZON,GUMACA,548.0,2045.0,30.0,,,,0.0,2.0,2.0,,,,
JOLINA,2021,6,ANTIQUE,HAMTIC,324.0,1439.0,7.0,,,,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,HERNANI,2634.0,9729.0,8.0,,,,36.0,960.0,996.0,,,,
JOLINA,2021,8,SAMAR,HINABANGAN,,,,0.0,1.0,0.0,,,,,,,
JOLINA,2021,4A,BATANGAS,IBAAN,194.0,880.0,20.0,,,,0.0,86.0,86.0,,,,
JOLINA,2021,4A,CAVITE,IMUS CITY,110.0,310.0,4.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,INFANTA,33.0,132.0,7.0,,,,,,,,,,
JOLINA,2021,5,SORSOGON,IROSIN,40.0,186.0,7.0,,,,,,,,,,
JOLINA,2021,8,LEYTE,ISABELA,6.0,40.0,1.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,JIABONG,475.0,2375.0,20.0,0.0,2.0,0.0,,,,,,,
JOLINA,2021,5,ALBAY,JOVELLAR,55.0,195.0,4.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,KALAYAAN,5.0,17.0,2.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,KAWAYAN,121.0,608.0,15.0,,,,2.0,119.0,121.0,,,,
JOLINA,2021,4A,CAVITE,KAWIT,42.0,174.0,4.0,,,,,,,,,,
JOLINA,2021,6,NEGROS OCCIDENTAL,LA CASTELLANA,18.0,56.0,1.0,,,,2.0,7.0,9.0,0.0,4500,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,4A,BATANGAS,LAUREL,,,,1.0,0.0,0.0,,,,,,,
JOLINA,2021,8,EASTERN SAMAR,LAWAAN,3787.0,13435.0,1.0,,,,0.0,250.0,250.0,,,,
JOLINA,2021,5,ALBAY,LEGAZPI CITY,215.0,760.0,1.0,,,,,,,,,,
JOLINA,2021,4A,BATANGAS,LEMERY,366.0,1493.0,24.0,,,,28.0,66.0,94.0,0.0,440630.75,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,BATANGAS,LIAN,1242.0,4895.0,17.0,,,,5.0,120.0,125.0,,,,
JOLINA,2021,6,ANTIQUE,LIBERTAD,262.0,1428.0,2.0,,,,,,,0.0,1500,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,5,ALBAY,LIBON,224.0,818.0,11.0,,,,,,,,,,
JOLINA,2021,5,ALBAY,LIGAO CITY,400.0,1417.0,22.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,LILIW,10.0,37.0,4.0,,,,0.0,1.0,1.0,,,,
JOLINA,2021,4A,BATANGAS,LIPA CITY,145.0,694.0,16.0,,,,5.0,69.0,74.0,,,,
JOLINA,2021,8,EASTERN SAMAR,LLORENTE,5963.0,21306.0,1.0,0.0,0.0,1.0,42.0,1753.0,1795.0,,,,
JOLINA,2021,4A,BATANGAS,LOBO,515.0,1925.0,20.0,,,,0.0,238.0,238.0,,,,
JOLINA,2021,4A,LAGUNA,LOS BAÑOS,80.0,325.0,9.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,LUCENA,1123.0,4674.0,23.0,,,,37.0,202.0,239.0,,,,
JOLINA,2021,4A,LAGUNA,MABITAC,6.0,27.0,1.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,MACALELON,54.0,203.0,10.0,,,,,,,,,,
JOLINA,2021,5,CAMARINES SUR,MAGARAO,1.0,5.0,1.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,MAGDALENA,23.0,82.0,2.0,,,,,,,,,,
JOLINA,2021,4B,ROMBLON,MAGDIWANG,,,,,,,,,,15.0,7500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,LAGUNA,MAJAYJAY,1.0,9.0,1.0,,,,,,,,,,
JOLINA,2021,6,AKLAN,MALAY,44.0,131.0,9.0,,,,,,,0.0,9700,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,5,ALBAY,MALILIPOT,549.0,2247.0,5.0,,,,,,,,,,
JOLINA,2021,4A,BATANGAS,MALVAR,10.0,40.0,2.0,,,,,,,,,,
JOLINA,2021,Ncr,NCR,MANILA,11.0,44.0,1.0,,,,,,,,,,
JOLINA,2021,5,ALBAY,MANITO,13.0,33.0,1.0,,,,,,,,,,
JOLINA,2021,4A,CAVITE,MARAGONDON,357.0,1350.0,5.0,,,,1.0,2.0,3.0,,,,
JOLINA,2021,3,BULACAN,MARILAO,1305.0,3915.0,2.0,,,,,,,,,,
JOLINA,2021,8,BILIRAN,MARIPIPI,194.0,970.0,14.0,,,,3.0,193.0,196.0,,,,
JOLINA,2021,5,MASBATE,MASBATE CITY,867.0,4335.0,25.0,,,,107.0,630.0,737.0,,,,
JOLINA,2021,4A,QUEZON,MAUBAN,723.0,2873.0,16.0,,,,1.0,25.0,26.0,,,,
JOLINA,2021,8,EASTERN SAMAR,MAYDOLONG,4145.0,15418.0,20.0,,,,42.0,2189.0,2231.0,,,,
JOLINA,2021,8,EASTERN SAMAR,MERCEDES,1187.0,4748.0,1.0,0.0,4.0,0.0,9.0,241.0,250.0,,,,
JOLINA,2021,5,MASBATE,MOBO,1008.0,5644.0,14.0,,,,88.0,382.0,470.0,,,,
JOLINA,2021,4B,MARINDUQUE,MOGPOG,577.0,1980.0,19.0,,,,0.0,58.0,58.0,,,,
JOLINA,2021,6,NEGROS OCCIDENTAL,MOISES PADILLA,57.0,208.0,1.0,,,,,,,0.0,17100,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,5,MASBATE,MONREAL,7.0,38.0,2.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,MOTIONG,,,,,,,,,,10434.0,5012121.16,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,QUEZON,MULANAY,1275.0,5093.0,26.0,,,,,,,,,,
JOLINA,2021,Ncr,NCR,MUNTINLUPA,46.0,181.0,3.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,NAGCARLAN,55.0,159.0,4.0,,,,,,,,,,
JOLINA,2021,4A,CAVITE,NAIC,179.0,565.0,2.0,,,,,,,,,,
JOLINA,2021,4A,BATANGAS,NASUGBU,2791.0,9086.0,28.0,,,,53.0,283.0,336.0,0.0,151500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,8,BILIRAN,NAVAL,30.0,121.0,8.0,,,,4.0,26.0,30.0,,,,
JOLINA,2021,5,MASBATE,NO BREAKDOWN,,,,,,,,,,0.0,3373720.15,"['BLANKET', 'FAMILY FOOD PACK', 'GI', 'HYGIENE KIT', 'SAKO LINE', 'SANDBAG']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS', 'SHELTER KIT', 'SLEEPING KIT']"
JOLINA,2021,8,BILIRAN,NO BREAKDOWN,,,,,,,,,,130.0,70710.9,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,8,EASTERN SAMAR,NO BREAKDOWN,,,,,,,,,,13671.0,6586091.2,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,8,LEYTE,NO BREAKDOWN,,,,,,,,,,662.0,314450,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
JOLINA,2021,4A,CAVITE,NOVELETA,292.0,969.0,6.0,,,,1.0,0.0,1.0,,,,
JOLINA,2021,5,ALBAY,OAS,88.0,365.0,8.0,,,,,,,,,,
JOLINA,2021,4B,ROMBLON,ODIONGAN,19.0,96.0,4.0,,,,,,,,,,
JOLINA,2021,8,LEYTE,ORMOC CITY,435.0,1768.0,8.0,,,,2.0,0.0,2.0,,,,
JOLINA,2021,4A,QUEZON,PADRE BURGOS,839.0,3303.0,14.0,0.0,1.0,0.0,,,,,,,
JOLINA,2021,4A,BATANGAS,PADRE GARCIA,190.0,1004.0,14.0,,,,4.0,84.0,88.0,,,,
JOLINA,2021,4A,LAGUNA,PAETE,19.0,64.0,2.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,PAGBILAO,60.0,221.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,,,,
JOLINA,2021,4A,LAGUNA,PAGSANJAN,34.0,131.0,3.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,PAKIL,62.0,288.0,2.0,,,,,,,,,,
JOLINA,2021,5,MASBATE,PALANAS,355.0,1705.0,13.0,,,,33.0,258.0,291.0,,,,
JOLINA,2021,3,BULACAN,PANDI,21.0,118.0,1.0,,,,,,,0.0,10000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
JOLINA,2021,4A,LAGUNA,PANGIL,7.0,27.0,2.0,,,,,,,,,,
JOLINA,2021,5,CAMARINES SUR,PASACAO,270.0,1003.0,5.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,PEREZ,24.0,79.0,4.0,,,,,,,,,,
JOLINA,2021,4A,LAGUNA,PILA,1.0,3.0,1.0,,,,,,,,,,
JOLINA,2021,8,SAMAR,PINABACDAO,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,
JOLINA,2021,5,ALBAY,PIO DURAN,402.0,1378.0,5.0,,,,,,,,,,
JOLINA,2021,5,MASBATE,PIO V CORPUZ,583.0,2012.0,11.0,,,,,,,,,,
JOLINA,2021,4A,QUEZON,PITOGO,215.0,893.0,24.0,,,,0.0,4.0,4.0,,,,
JOLINA,2021,5,MASBATE,PLACER,,,,1.0,0.0,0.0,,,,,,,
JOLINA,2021,4A,QUEZON,PLARIDEL,112.0,341.0,8.0,,,,,,,,,,
JOLINA,2021,4B,ORIENTAL MINDORO,POLA,2.0,8.0,1.0,,,,,,,,,,
JOLINA,2021,5,ALBAY,POLANGUI,195.0,681.0,7.0,,,,,,,,,,
JOLINA,2021,6,NEGROS OCCIDENTAL,PONTEVEDRA,287.0,1261.0,6.0,,,,0.0,1.0,1.0,,,,
JOLINA,2021,6,CAPIZ,PRESIDENT ROXAS,189.0,751.0,3.0,,,,,,,,,,
JOLINA,2021,4B,ORIENTAL MINDORO,PUERTO GALERA,63.0,281.0,4.0,,,,3.0,1.0,4.0,,,,
JOLINA,2021,4A,QUEZON,QUEZON,31.0,113.0,5.0,,,,,,,,,,
