typhoon_name,year,region,province,city_municipality,families,person,brgy,dead,injured_ill,missing,totally,partially,total,cost,has_food,has_cash,has_hygiene_health,has_sleeping_essentials,has_shelter_support,aid_diversity
BUTCHOY-CARINA,2024,Car,ABRA,PIDIGAN,1093.0,2667.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,12,COTABATO,PIGCAWAYAN,546.0,2730.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,12,COTABATO,PIKIT,16334.0,81670.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,PILA,40.0,143.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BATAAN,PILAR,9426.0,37229.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,ABRA,PILAR,3592.0,11230.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,RIZAL,PILILLA,16.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ORIENTAL MINDORO,PINAMALAYAN,9227.0,32411.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS NORTE,PINILI,109.0,451.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,ALBAY,PIO DURAN,236.0,1133.0,3.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,QUEZON,PITOGO,36.0,99.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,PLARIDEL,9471.0,33569.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ORIENTAL MINDORO,POLA,473.0,2365.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,12,SOUTH COTABATO,POLOMOLOK,3700.0,18500.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,PORAC,45.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ILOILO,POTOTAN,15.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,CAPIZ,PRESIDENT ROXAS,736.0,2274.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ORIENTAL MINDORO,PUERTO GALERA,101.0,505.0,5.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,PUGO,17.0,57.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,PULILAN,9786.0,35689.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,PURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,QUEZON,1513.0,5546.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Ncr,NCR,QUEZON CITY,34700.0,130210.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,QUIRINO,1234.0,4621.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Barmm,MAGUINDANAO,RAJAH BUAYAN,2137.0,10685.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,RAMOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,QUEZON,REAL,19.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,RIZAL,117.0,194.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,OCCIDENTAL MINDORO,RIZAL,174.0,857.0,4.0,0.0,0.0,0.0,20.0,23.0,43.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,RIZAL,RODRIGUEZ,0.0,0.0,0.0,0.0,0.0,0.0,806.0,4874.0,5680.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ROMBLON,ROMBLON,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,ROSARIO,333.0,1151.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,CAVITE,ROSARIO,56.0,251.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,MOUNTAIN PROVINCE,SABANGAN,19.0,72.0,11.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,BENGUET,SABLAN,3468.0,10104.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,OCCIDENTAL MINDORO,SABLAYAN,574.0,2186.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,2,BATANES,SABTANG,551.0,1914.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,MOUNTAIN PROVINCE,SAGADA,22.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SALCEDO,555.0,2522.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,ABRA,SALLAPADAN,4.0,15.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,11,DAVAO DEL NORTE,SAMAL,31.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BATAAN,SAMAL,14345.0,43438.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ROMBLON,SAN AGUSTIN,6.0,24.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ROMBLON,SAN ANDRES,1363.0,6815.0,12.0,0.0,0.0,0.0,10.0,110.0,120.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,CATANDUANES,SAN ANDRES,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SAN ANTONIO,2701.0,5919.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SAN ANTONIO,22.0,88.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,SAN CLEMENTE,68.0,232.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ILOILO,SAN DIONISIO,85.0,370.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SAN EMILIO,744.0,3018.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SAN ESTEBAN,318.0,1037.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,PANGASINAN,SAN FABIAN,1459.0,6720.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SAN FELIPE,21.0,82.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SAN FERNANDO,594.0,2756.0,44.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,10,BUKIDNON,SAN FERNANDO,27.0,107.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SAN FERNANDO,23496.0,102858.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Caraga,SURIGAO DEL NORTE,SAN FRANCISCO,23.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SAN GABRIEL,860.0,3086.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SAN ILDEFONSO,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,SAN ILDEFONSO,961.0,4383.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SAN ISIDRO,691.0,2451.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,ABRA,SAN ISIDRO,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ILOILO,SAN JOAQUIN,4.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SAN JOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,SAN JOSE,466.0,1065.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SAN JOSE,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,OCCIDENTAL MINDORO,SAN JOSE,23.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ANTIQUE,SAN JOSE DE BUENAVISTA,31.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,SAN JOSE DEL MONTE,528.0,2247.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Ncr,NCR,SAN JUAN,5070.0,19856.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SAN JUAN CITY,50.0,177.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SAN JUAN CITY,1914.0,7238.0,35.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SAN JUAN CITY,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,ABRA,SAN JUAN CITY,4036.0,14190.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SAN LEONARDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,AURORA,SAN LUIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SAN LUIS,2362.0,7805.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SAN LUIS,7.0,35.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,SAN MANUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SAN MARCELINO,993.0,6013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,RIZAL,SAN MATEO,4437.0,17758.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,SAN MIGUEL,9277.0,30509.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,CATANDUANES,SAN MIGUEL,1937.0,4270.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SAN NARCISO,99.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS NORTE,SAN NICOLAS,297.0,1159.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SAN NICOLAS,43.0,166.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,SAN PABLO CITY,4.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,SAN PEDRO CITY,331.0,1554.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,ABRA,SAN QUINTIN,2000.0,5134.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,SAN RAFAEL,871.0,3176.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ANTIQUE,SAN REMIGIO,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,7,CEBU,SAN REMIGIO,49.0,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SAN SIMON,10045.0,36539.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SAN VICENTE,98.0,417.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTA,324.0,1115.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,2,CAGAYAN,SANTA ANA,20.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SANTA ANA,1413.0,7824.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,PANGASINAN,SANTA BARBARA,130.0,650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTA CATALINA,112.0,464.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,7,NEGROS ORIENTAL,SANTA CATALINA,15.0,67.0,3.0,0.0,0.0,0.0,3.0,9.0,12.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTA CRUZ,201.0,731.0,23.0,0.0,0.0,0.0,1.0,31.0,32.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SANTA CRUZ,248.0,808.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,SANTA CRUZ,600.0,2585.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,OCCIDENTAL MINDORO,SANTA CRUZ,1180.0,5900.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,7,CEBU,SANTA FE,91.0,365.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,TARLAC,SANTA IGNACIA,506.0,1946.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTA LUCIA,1653.0,6588.0,26.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTA MARIA,1139.0,4957.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,BULACAN,SANTA MARIA,1574.0,5849.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,SANTA MARIA,226.0,990.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ROMBLON,SANTA MARIA,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,2,CAGAYAN,SANTA PRAXEDES,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SANTA RITA,9150.0,45751.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SANTA ROSA,824.0,1891.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,2,CAGAYAN,SANTA TERESITA,118.0,391.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SANTA TERESITA,5.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTIAGO CITY,1468.0,5539.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SANTO DOMINGO,191.0,743.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SANTO DOMINGO,338.0,1430.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SANTO TOMAS,2098.0,7248.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SANTO TOMAS,9688.0,31062.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,BATANGAS,SANTO TOMAS CITY,55.0,215.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SANTOL,3.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,11,DAVAO OCCIDENTAL,SARANGANI,61.0,222.0,5.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS NORTE,SARRAT,53.0,216.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,PAMPANGA,SASMUAN,4060.0,19145.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,NUEVA ECIJA,SCIENCE CITY OF MUÑOZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Barmm,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,400.0,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,ANTIQUE,SIBALOM,741.0,2110.0,21.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,9,ZAMBOANGA DEL NORTE,SIBUCO,134.0,581.0,5.0,0.0,0.0,0.0,9.0,3.0,12.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SIGAY,765.0,2734.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,CAVITE,SILANG,287.0,932.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,NEGROS OCCIDENTAL,SILAY CITY,5.0,21.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SINAIT,110.0,430.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4A,LAGUNA,SINILOAN,1939.0,8322.0,17.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,9,ZAMBOANGA DEL NORTE,SIOCON,12984.0,64920.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,6,NEGROS OCCIDENTAL,SIPALAY CITY,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,CAMARINES SUR,SIPOCOT,505.0,2525.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,9,ZAMBOANGA DEL NORTE,SIRAWAI,7883.0,29148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,PANGASINAN,SISON,134.0,445.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,4B,ORIENTAL MINDORO,SOCORRO,524.0,2356.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS NORTE,SOLSONA,9.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,SORSOGON,SORSOGON CITY,3390.0,16950.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Barmm,MAGUINDANAO,SOUTH UPI,9.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,3,ZAMBALES,SUBIC,147.0,579.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,LA UNION,SUDIPEN,24.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SUGPON,195.0,1083.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Barmm,MAGUINDANAO,SULTAN SA BARONGIS,4499.0,22495.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,SUYO,55.0,140.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,5,ALBAY,TABACO CITY,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,12,SULTAN KUDARAT,TACURONG CITY,1000.0,5000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Car,MOUNTAIN PROVINCE,TADIAN,46.0,156.0,9.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,10,MISAMIS ORIENTAL,TAGOLOAN,11.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,1,ILOCOS SUR,TAGUDIN,1786.0,6828.0,34.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Ncr,NCR,TAGUIG CITY,2300.0,8982.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
BUTCHOY-CARINA,2024,Caraga,AGUSAN DEL SUR,TALACOGON,5.0,24.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0,0,0,0,0,0
