city_municipality_,province_,region_,person_sum,dead_sum,injured_ill_sum,missing_sum,totally_sum,partially_sum,cost_sum,has_food_mean,has_cash_mean,has_hygiene_health_mean,has_sleeping_essentials_mean,has_shelter_support_mean,num_typhoons,recurrence_rate,cost_per_family
MACABEBE,PAMPANGA,3,827206.0,0.0,0.0,0.0,0.0,0.0,14014590.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,27,4.5,59.80043182167301
MACALELON,QUEZON,4A,30541.0,0.0,0.0,0.0,13.0,811.0,2086134.32,0.0,0.0,0.0,0.0,0.0,12,2.4,241.61852212184388
MACARTHUR,LEYTE,8,10139.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
MACO,DAVAO DE ORO,11,305.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.0
MACONACON,ISABELA,2,8629.0,0.0,0.0,0.0,0.0,0.0,1723171.34,0.5,0.0,0.1,0.1,0.0,15,3.0,663.2684141647421
MACROHON,SOUTHERN LEYTE,8,29965.0,1.0,47.0,0.0,1030.0,5261.0,4381635.44,0.5,0.5,0.5,0.5,0.5,2,1.0,540.0092975104758
MADALAG,AKLAN,6,10123.0,0.0,0.0,0.0,37.0,540.0,1466277.8,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,16,3.2,572.3176424668228
MADAMBA,LANAO DEL SUR,BARMM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MADDELA,QUIRINO,2,54011.0,0.0,0.0,0.0,0.0,0.0,88899.6,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,9,1.8,6.561340320318843
MADRID,SURIGAO DEL SUR,13,1.0,0.0,0.0,0.0,1.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1560.0
MADRID,SURIGAO DEL SUR,CARAGA,29279.0,0.0,0.0,0.0,28.0,341.0,560025.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,96.8901384083045
MADRIDEJOS,CEBU,7,95655.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,7,1.4,0.0
MAGALANG,PAMPANGA,3,25514.0,0.0,0.0,0.0,0.0,0.0,361615.0,0.25,0.0,0.0,0.0,0.0,8,1.3333333333333333,61.301067977623326
MAGALLANES,AGUSAN DEL NORTE,CARAGA,4102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MAGALLANES,CAVITE,4A,2404.0,0.0,0.0,0.0,3.0,7.0,579440.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1021.9400352733686
MAGALLANES,SORSOGON,5,33099.0,0.0,0.0,0.0,47.0,501.0,1439920.0,0.25,0.0,0.0,0.0,0.0,12,2.4,170.30396215257244
MAGARAO,CAMARINES SUR,5,62445.0,0.0,0.0,0.0,509.0,757.0,3529568.25,0.1,0.0,0.0,0.0,0.0,13,2.6,238.0661169566977
MAGDALENA,LAGUNA,4A,8427.0,0.0,0.0,0.0,32.0,1339.0,205459.85,0.0,0.0,0.0,0.0,0.0,12,2.0,88.0290702656384
MAGDIWANG,ROMBLON,4B,4965.0,0.0,0.0,0.0,0.0,20.0,990462.2,0.5,0.0,0.125,0.125,0.0,12,2.4,955.1226615236258
MAGPET,COTABATO,12,620.0,0.0,0.0,0.0,37.0,87.0,433814.0,1.0,0.0,1.0,1.0,1.0,2,2.0,3498.5
MAGSAYSAY,LANAO DEL NORTE,10,26.0,0.0,0.0,0.0,2.0,7.0,61482.72,1.0,0.0,0.0,1.0,1.0,2,2.0,8783.245714285715
MAGSAYSAY,MISAMIS ORIENTAL,10,36750.0,0.0,0.0,0.0,10.0,73.0,71992.0,0.25,0.0,0.0,0.0,0.25,10,2.0,8.205151584226122
MAGSAYSAY,OCCIDENTAL MINDORO,4B,9280.0,1.0,0.0,0.0,12.0,40.0,1071839.3,0.45454545454545453,0.0,0.0,0.0,0.0,21,3.5,476.584837705647
MAGSAYSAY,PALAWAN,4B,13066.0,0.0,0.0,0.0,103.0,1588.0,753885.0,1.0,0.0,0.0,0.0,0.0,4,1.0,238.94928684627575
MAGSINGAL,ILOCOS SUR,1,2320.0,0.0,0.0,0.0,8.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.0,0.0
MAGUING,LANAO DEL SUR,BARMM,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MAHAPLAG,LEYTE,8,67356.0,0.0,0.0,0.0,564.0,4743.0,5149458.17,1.0,0.3333333333333333,0.0,0.0,0.0,3,1.5,382.26250241259
MAHATAO,BATANES,2,9028.0,0.0,2.0,0.0,22.0,115.0,2083582.96,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,12,3.0,707.4984584040747
MAHINOG,CAMIGUIN,10,2750.0,0.0,0.0,0.0,0.0,0.0,427574.58,1.0,0.0,0.0,0.0,0.0,1,1.0,662.9063255813953
MAIGO,LANAO DEL NORTE,10,648.0,0.0,0.0,0.0,1.0,25.0,113454.8,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,6,1.2,663.4783625730994
MAINIT,SURIGAO DEL NORTE,13,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MAINIT,SURIGAO DEL NORTE,CARAGA,38461.0,1.0,0.0,0.0,820.0,5259.0,7787049.76,0.0,0.2,0.0,0.0,0.0,6,1.2,872.2053942652329
MAITUM,SARANGANI,12,5992.0,0.0,0.0,0.0,8.0,23.0,2142000.0,0.0,0.3333333333333333,0.0,0.0,0.0,5,1.6666666666666667,1141.18273841236
MAJAYJAY,LAGUNA,4A,6224.0,0.0,0.0,0.0,94.0,1417.0,124162.5,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,70.26740237691001
MAKATI,NCR,NCR,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MAKATI CITY,NCR,NCR,56406.0,0.0,0.0,0.0,0.0,0.0,6425379.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.5,472.3848698720776
MAKATO,AKLAN,6,43637.0,0.0,0.0,0.0,5.0,480.0,1734732.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,14,2.8,172.78207171314742
MALABANG,LANAO DEL SUR,BARMM,21590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MALABON CITY,NCR,NCR,156020.0,0.0,0.0,0.0,0.0,0.0,35548296.99,0.2222222222222222,0.0,0.0,0.0,0.0,14,2.3333333333333335,912.6883100978202
MALABUYOC,CEBU,7,20573.0,0.0,0.0,0.0,654.0,2347.0,1060000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,217.48050882232252
MALAPATAN,SARANGANI,12,341.0,0.0,0.0,0.0,2.0,54.0,255000.0,0.0,0.5,0.0,0.0,0.0,2,2.0,3591.549295774648
MALASIQUI,PANGASINAN,1,19478.0,0.0,0.0,0.0,2.0,3.0,2461496.89,0.125,0.0,0.125,0.125,0.0,13,2.6,441.60331718693936
MALAY,AKLAN,6,21606.0,0.0,0.0,0.0,5.0,50.0,1542018.0,0.2727272727272727,0.5454545454545454,0.0,0.0,0.0,19,3.8,276.9926351715466
MALAYBALAY,BUKIDNON,10,2048.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.0
MALIBCONG,ABRA,CAR,19630.0,0.0,0.0,0.0,0.0,12.0,767568.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,20,4.0,150.35612144955925
MALILIPOT,ALBAY,5,76733.0,0.0,0.0,0.0,449.0,5715.0,2569785.0,0.1111111111111111,0.0,0.0,0.0,0.0,12,2.4,126.84032576505429
MALIMONO,SURIGAO DEL NORTE,13,688.0,0.0,0.0,0.0,0.0,0.0,230464.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1108.0
MALIMONO,SURIGAO DEL NORTE,CARAGA,19035.0,1.0,0.0,0.0,559.0,1931.0,19826362.51,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,7,1.4,3232.2077779589176
MALINAO,AKLAN,6,1253.0,0.0,0.0,0.0,6.0,0.0,206210.0,0.5,0.0,0.0,0.0,0.0,2,1.0,569.6408839779006
MALINAO,ALBAY,5,116524.0,0.0,0.0,0.0,3644.0,13283.0,4090345.0,0.2857142857142857,0.0,0.0,0.0,0.0,12,2.0,123.40760295670539
MALITA,DAVAO OCCIDENTAL,11,10999.0,0.0,0.0,0.0,34.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0
MALITBOG,BUKIDNON,10,9002.0,1.0,0.0,0.0,33.0,13.0,328501.0,0.0,0.0,1.0,1.0,1.0,1,1.0,131.4004
MALITBOG,SOUTHERN LEYTE,8,20798.0,5.0,0.0,0.0,4869.0,244.0,9492785.68,0.5,0.5,0.5,0.5,0.5,2,1.0,1598.9196024928415
MALLIG,ISABELA,2,1762.0,0.0,0.0,0.0,0.0,2.0,275129.4,0.5,0.0,0.0,0.0,0.0,5,5.0,507.61881918819194
MALOLOS CITY,BULACAN,3,442050.0,0.0,0.0,0.0,0.0,43.0,5371377.09,0.2,0.0,0.0,0.0,0.0,17,2.8333333333333335,40.58893339680812
MALUSO,BASILAN,BARMM,1856.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.5,0.0
MALVAR,BATANGAS,4A,4853.0,0.0,0.0,0.0,1.0,552.0,234800.0,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,164.8876404494382
MAMASAPANO,MAGUINDANAO,BARMM,95945.0,0.0,0.0,0.0,2.0,10.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,2.3333333333333335,0.0
MAMASAPANO,MAGUINDANAO DEL SUR,BARMM,32870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MAMBAJAO,CAMIGUIN,10,7608.0,1.0,1.0,0.0,18.0,52.0,314043.0,0.0,0.25,0.0,0.0,0.0,10,2.0,165.4599578503688
MAMBURAO,OCCIDENTAL MINDORO,4B,56714.0,1.0,0.0,0.0,21.0,157.0,6931870.94,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,18,3.0,560.9671392732864
MAMBUSAO,CAPIZ,6,92350.0,1.0,0.0,0.0,4.0,113.0,7926620.0,1.0,0.75,0.0,0.0,0.0,4,2.0,267.339629005059
MANABO,ABRA,CAR,33504.0,0.0,2.0,0.0,2.0,1.0,274653.9,0.4,0.6,0.2,0.2,0.0,9,1.8,25.04823529411765
MANAOAG,PANGASINAN,1,2715.0,0.0,0.0,0.0,0.0,3.0,301803.5,0.16666666666666666,0.0,0.0,0.0,0.0,12,2.4,451.80164670658684
MANAPLA,NEGROS OCCIDENTAL,6,23969.0,1.0,0.0,0.0,169.0,5773.0,1123525.5,0.25,0.25,0.0,0.0,0.0,5,1.25,175.5782934833568
MANAY,DAVAO ORIENTAL,11,21788.0,0.0,0.0,0.0,12.0,17.0,812250.0,1.0,0.0,0.0,1.0,0.0,1,1.0,149.11878098035615
MANDALUYONG CITY,NCR,NCR,9513.0,0.0,0.0,0.0,0.0,0.0,437487.4,0.25,0.0,0.0,0.0,0.0,8,1.3333333333333333,181.605396430054
MANDAON,MASBATE,5,9405.0,0.0,0.0,0.0,30.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.6,0.0
MANDAUE CITY,CEBU,7,166038.0,7.0,0.0,0.0,12560.0,32743.0,21600.0,0.25,0.0,0.0,0.0,0.0,10,1.6666666666666667,0.417221996870835
MANGALDAN,PANGASINAN,1,87917.0,0.0,0.0,0.0,4.0,1458.0,5877315.44,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.2,280.9155644775834
MANGATAREM,PANGASINAN,1,164587.0,0.0,0.0,0.0,241.0,285.0,9572883.04,0.14285714285714285,0.0,0.0,0.0,0.0,12,3.0,216.16048051302892
MANGUDADATU,MAGUINDANAO,BARMM,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0.0
MANILA,NCR,NCR,224215.0,0.0,0.0,0.0,0.0,0.0,21402077.56,0.3333333333333333,0.0,0.0,0.0,0.0,13,2.1666666666666665,382.06397272256635
MANILA CITY,NCR,NCR,30710.0,0.0,0.0,0.0,20.0,0.0,33427397.7,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.5,4468.903435828877
MANITO,ALBAY,5,43390.0,0.0,0.0,0.0,145.0,1924.0,1318260.0,0.14285714285714285,0.0,0.0,0.0,0.0,10,2.0,142.03857342958733
MANJUYOD,NEGROS ORIENTAL,7,46708.0,10.0,16.0,0.0,1176.0,11385.0,6480700.0,1.0,0.0,0.0,0.0,0.0,1,1.0,515.9382214791816
MANKAYAN,BENGUET,CAR,3713.0,0.0,0.0,0.0,1.0,6.0,1375030.36,0.3,0.0,0.0,0.0,0.0,17,3.4,1072.5665834633387
MANOLO FORTICH,BUKIDNON,10,1910.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MANSALAY,ORIENTAL MINDORO,4B,6684.0,0.0,0.0,0.0,7.0,40.0,64438.59,0.3333333333333333,0.0,0.0,0.0,0.0,9,1.5,42.06174281984334
MANTICAO,MISAMIS ORIENTAL,10,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MAPANAS,NORTHERN SAMAR,8,28886.0,0.0,0.0,0.0,22.0,614.0,2231848.5,0.6,0.0,0.2,0.0,0.2,8,1.6,276.97300819061803
MAPANDAN,PANGASINAN,1,4087.0,0.0,0.0,0.0,0.0,0.0,382516.73,0.25,0.0,0.0,0.0,0.0,8,2.0,398.4549270833333
MARAGONDON,CAVITE,4A,8622.0,0.0,0.0,0.0,1.0,4.0,304955.0,0.0,0.0,0.0,0.0,0.0,12,2.4,144.25496688741723
MARAMAG,BUKIDNON,10,290.0,1.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.5,0.0,0.0,0.0,3,0.75,555.5555555555555
MARAWI CITY,LANAO DEL SUR,BARMM,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MARCOS,ILOCOS NORTE,1,18877.0,0.0,0.0,0.0,17.0,530.0,2380.0,0.0,0.0,0.0,0.0,0.0,12,2.4,0.5714285714285714
MARIA,SIQUIJOR,7,2169.0,0.0,0.0,0.0,19.0,528.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MARIA AURORA,AURORA,3,13509.0,0.0,0.0,0.0,404.0,2647.0,2478537.1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,14,2.3333333333333335,616.2449278965689
MARIBOJOC,BOHOL,7,22178.0,2.0,0.0,0.0,761.0,3941.0,475940.0,1.0,0.0,0.0,0.0,0.0,1,1.0,77.27553174216594
MARIHATAG,SURIGAO DEL SUR,CARAGA,25583.0,0.0,0.0,0.0,8.0,1799.0,2069098.66,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,337.1514844386508
MARIKINA,NCR,NCR,708731.0,0.0,0.0,0.0,0.0,0.0,69891620.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,11,1.8333333333333333,402.84283211140314
MARIKINA CITY,NCR,NCR,120994.0,0.0,0.0,0.0,0.0,0.0,17341007.32,0.5,0.0,0.0,0.0,0.0,3,0.75,585.7854717427288
MARILAO,BULACAN,3,464980.0,0.0,0.0,0.0,0.0,0.0,2451670.85,0.1,0.0,0.0,0.0,0.0,15,3.0,20.03391882395241
MARIPIPI,BILIRAN,8,7300.0,0.0,0.0,0.0,7.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.5,0.0
MARIVELES,BATAAN,3,599887.0,0.0,0.0,0.0,1.0,7.0,232931.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,20,3.3333333333333335,1.5903309277857811
MAROGONG,LANAO DEL SUR,BARMM,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MASANTOL,PAMPANGA,3,906791.0,0.0,0.0,0.0,0.0,2.0,5218885.6,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,28,4.666666666666667,18.47360436098476
MASBATE CITY,MASBATE,5,33630.0,0.0,0.0,0.0,135.0,1329.0,4000.0,0.1111111111111111,0.0,0.0,0.0,0.0,12,2.4,0.5718370264474625
MASINLOC,ZAMBALES,3,3194.0,1.0,0.0,0.0,2.0,2.0,167206.78,0.09090909090909091,0.0,0.0,0.0,0.0,18,3.0,159.39635843660628
MASIU,LANAO DEL SUR,BARMM,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
MASLOG,EASTERN SAMAR,8,25413.0,0.0,7.0,0.0,104.0,476.0,1565108.16,0.16666666666666666,0.0,0.0,0.0,0.0,9,1.8,262.38192120704105
MATAAS NA KAHOY,BATANGAS,4A,3700.0,0.0,0.0,0.0,26.0,581.0,170800.0,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,181.31634819532908
MATAG OB,LEYTE,8,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.3333333333333333,0.0
MATALOM,LEYTE,8,39311.0,0.0,0.0,0.0,1629.0,6136.0,3059860.0,0.25,0.25,0.0,0.0,0.0,4,2.0,273.29939264022863
MATANAO,DAVAO DEL SUR,11,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0
MATNOG,MAGUINDANAO,BARMM,9570.0,0.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MATNOG,SORSOGON,5,58843.0,0.0,0.0,0.0,328.0,1171.0,4163660.5,0.375,0.0,0.0,0.0,0.0,12,2.4,186.56900569072903
MATUGUINAO,SAMAR,8,10186.0,0.0,3.0,0.0,2.0,30.0,1950648.0,0.3333333333333333,0.0,0.0,0.0,0.0,4,0.8,766.4628683693517
MATUNGAO,LANAO DEL NORTE,10,456.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,0.0
MAUBAN,QUEZON,4A,22076.0,1.0,0.0,0.0,45.0,566.0,4690910.18,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,9,1.8,758.1881655083239
MAWAB,DAVAO DE ORO,11,1166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
MAYANA,CAMIGUIN,10,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0
MAYANTOC,TARLAC,3,9932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,0.0
MAYDOLONG,EASTERN SAMAR,8,34687.0,0.0,0.0,0.0,42.0,2194.0,177000.0,0.0,0.16666666666666666,0.0,0.0,0.0,9,2.25,18.706404565630944
MAYORGA,LEYTE,8,26870.0,0.0,0.0,0.0,22.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MAYOYAO,IFUGAO,CAR,2897.0,0.0,3.0,0.0,1.0,20.0,36704.0,0.2,0.4,0.2,0.0,0.0,11,2.75,52.21052631578947
MEDELLIN,CEBU,7,33785.0,0.0,0.0,0.0,0.0,57.0,0.0,0.25,0.0,0.0,0.0,0.0,6,1.5,0.0
MEDINA,MISAMIS ORIENTAL,10,3067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.0
MENDEZ,CAVITE,4A,17197.0,0.0,0.0,0.0,95.0,148.0,295675.0,0.0,0.0,0.0,0.0,0.0,8,1.3333333333333333,74.30887157577281
MERCEDES,CAMARINES NORTE,5,83168.0,0.0,0.0,0.0,113.0,1145.0,7048976.630000001,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,17,3.4,346.67666502729554
MERCEDES,EASTERN SAMAR,8,13388.0,0.0,4.0,0.0,9.0,241.0,1905979.28,0.5,0.0,0.0,0.0,0.0,6,1.5,352.17651145602366
MERIDA,LEYTE,8,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0
MEXICO,PAMPANGA,3,60747.0,0.0,0.0,0.0,0.0,1.0,1451960.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,16,4.0,95.73783463009363
MEYCAUAYAN,BULACAN,3,641255.0,1.0,0.0,0.0,0.0,5.0,47522541.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,14,2.3333333333333335,240.96207788256768
MIAGAO,ILOILO,6,57188.0,2.0,0.0,0.0,251.0,3574.0,6366313.65,0.6363636363636364,0.36363636363636365,0.0,0.09090909090909091,0.0,21,3.5,523.4163980925758
MIDSALIP,ZAMBOANGA DEL SUR,9,264.0,0.0,0.0,0.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0
MIDSAYAP,COTABATO,12,30217.0,0.0,0.0,0.0,2.0,5.0,2677915.0,0.5,0.0,0.0,0.0,0.0,8,2.0,414.4096255029403
MILAGROS,MASBATE,5,13241.0,0.0,0.0,0.0,50.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,0.0
MILAOR,CAMARINES SUR,5,98616.0,0.0,0.0,0.0,38.0,744.0,7087632.83,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,15,3.0,271.1101568297441
MINA,ILOILO,6,11846.0,0.0,0.0,0.0,37.0,584.0,797119.09,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,11,2.2,297.7658162121778
MINALABAC,CAMARINES SUR,5,182409.0,0.0,0.0,0.0,182.0,2627.0,5044445.85,0.4,0.1,0.0,0.0,0.0,18,3.0,116.62380011097238
MINALIN,PAMPANGA,3,308162.0,0.0,0.0,0.0,0.0,0.0,1575194.94,0.09090909090909091,0.0,0.0,0.0,0.0,19,3.8,15.80156631823927
MINGLANILLA,CEBU,7,127214.0,0.0,0.0,0.0,3372.0,11236.0,4891000.0,0.25,0.0,0.0,0.0,0.0,5,1.25,92.33702731786516
MOALBOAL,CEBU,7,38989.0,0.0,0.0,0.0,1341.0,7437.0,1810000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,191.5141254893662
MOBO,MASBATE,5,30237.0,0.0,0.0,0.0,107.0,688.0,64857.78,0.1,0.0,0.1,0.1,0.0,16,2.6666666666666665,8.854304436860069
MOGPOG,MARINDUQUE,4B,20489.0,1.0,1.0,0.0,177.0,2451.0,1558762.5,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,14,2.8,299.416538609297
MOISES PADILLA,NEGROS OCCIDENTAL,6,63919.0,3.0,2.0,0.0,1075.0,6908.0,4361872.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,11,1.8333333333333333,304.0903931957613
MONCADA,TARLAC,3,48113.0,0.0,0.0,0.0,14.0,0.0,2180698.68,0.2857142857142857,0.0,0.0,0.0,0.0,13,2.1666666666666665,145.4574893276414
MONDRAGON,NORTHERN SAMAR,8,93159.0,0.0,2.0,0.0,5.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.6,0.0
MONKAYO,DAVAO DE ORO,11,4095.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MONREAL,MASBATE,5,10139.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.2,0.0
MONTALBAN,RIZAL,4A,133108.0,0.0,0.0,0.0,3.0,0.0,375524.7,0.0,0.0,0.0,0.0,0.0,5,5.0,13.309870986035301
MONTEVISTA,DAVAO DE ORO,11,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
MORONG,BATAAN,3,89471.0,0.0,0.0,0.0,3.0,28.0,48050.0,0.0,0.0,0.0,0.0,0.0,20,3.3333333333333335,1.9595448798988622
MORONG,RIZAL,4A,4576.0,0.0,0.0,0.0,0.0,4.0,2409862.84,0.0,0.0,0.14285714285714285,0.0,0.0,12,2.0,1838.1867581998474
MOTIONG,SAMAR,8,16515.0,0.0,0.0,0.0,1.0,314.0,729041.6,0.5,0.0,0.0,0.0,0.0,3,1.0,176.480658436214
MULANAY,QUEZON,4A,94954.0,0.0,0.0,0.0,320.0,4460.0,2652816.7,0.0,0.125,0.0,0.0,0.0,13,2.1666666666666665,101.88250633689225
MUNTINLUPA,NCR,NCR,24052.0,0.0,0.0,0.0,0.0,0.0,15873347.14,0.2222222222222222,0.0,0.0,0.0,0.0,13,2.1666666666666665,2769.734276740534
MURCIA,NEGROS OCCIDENTAL,6,44735.0,0.0,0.0,0.0,813.0,5313.0,8545824.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,16,3.2,833.820275148795
NAAWAN,MISAMIS ORIENTAL,10,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
NABAS,AKLAN,6,55177.0,1.0,1.0,0.0,9.0,424.0,3588601.0,0.4,0.1,0.0,0.2,0.0,19,3.8,229.78811551514374
NABUA,CAMARINES SUR,5,178967.0,0.0,0.0,0.0,12.0,333.0,14521551.0,0.4,0.1,0.0,0.1,0.2,18,3.0,300.28021091811416
NABUNTURAN,DAVAO DE ORO,11,2225.0,0.0,0.0,0.0,0.0,3.0,163800.0,0.0,0.3333333333333333,0.0,0.0,0.0,3,1.5,216.66666666666666
NAGA,NAGA,5,267335.0,0.0,0.0,0.0,121.0,3850.0,37387188.14,1.0,1.0,0.0,0.0,0.0,2,2.0,547.7655249509187
NAGA CITY,CAMARINES SUR,5,4400.0,0.0,0.0,0.0,150.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0.0
NAGA CITY,CEBU,7,92724.0,0.0,0.0,0.0,2546.0,25748.0,530000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,17.14766403520124
NAGA CITY,NAGA,5,58917.0,0.0,0.0,0.0,0.0,0.0,7088720.0,0.5,0.5,0.0,0.0,0.0,9,2.25,564.5233734172175
NAGBUKEL,ILOCOS SUR,1,7412.0,0.0,0.0,0.0,4.0,75.0,32000.0,0.0,0.0,0.0,0.0,0.0,8,1.6,20.2275600505689
NAGCARLAN,LAGUNA,4A,10145.0,0.0,0.0,0.0,20.0,1406.0,324151.84,0.0,0.0,0.0,0.0,0.0,13,2.1666666666666665,115.72718314887541
NAGTIPUNAN,QUIRINO,2,37860.0,0.0,0.0,0.0,8.0,29.0,47951512.77,0.4,0.0,0.0,0.0,0.2,8,1.6,4985.0829368957275
NAGUILIAN,ISABELA,2,3050.0,0.0,0.0,0.0,0.0,15.0,609406.94,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,2.0,608.1905588822355
NAGUILIAN,LA UNION,1,22180.0,0.0,0.0,0.0,69.0,1849.0,2916463.0,0.1111111111111111,0.0,0.0,0.0,0.0,18,3.6,519.8686274509804
NAIC,CAVITE,4A,22292.0,0.0,0.0,0.0,22.0,82.0,1034090.44,0.0,0.0,0.0,0.0,0.0,13,2.1666666666666665,173.7675079818518
